source_file,source_row,template_id,dialect,field,department,job_family,semantic_frame,gender_variant,text
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1964,v6_egy_team_dependency,Egyptian,human_resources,human_resources,onboarding,team_reliance,feminine,الفريق بيعتمد على أخصائية تهيئة موظفين في شغل القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2314,v6_msa_leadership_context,MSA,engineering_manufacturing,engineering_manufacturing,civil_engineering,leadership_agency,masculine,قاد مهندس مدني فريق العمل خلال مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,237,egy_cv_job_title,Egyptian,Education,,,cv_profile,masculine,المسمى الوظيفي في الـ CV: مدرس لغة عربية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,192,v6_msa_department_assignment,MSA,technology_it,technology_it,quality_assurance,department_membership,masculine,يعمل مختبر برمجيات في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,320,msa_hr_record_title,MSA,Healthcare,,,hr_record,feminine,المسمى المهني المسجل في ملف الموارد البشرية: قابلة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,533,egy_profile_job_title,Egyptian,Healthcare,,,professional_profile,masculine,الوظيفة المكتوبة في البروفايل: أخصائي مختبر.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2834,v6_msa_role_responsibility,MSA,media_creative,media_creative,scriptwriting,professional_responsibility,feminine,تتولى كاتبة سيناريو مسؤوليات مهمة داخل قسم الكتابة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,348,v6_egy_department_assignment,Egyptian,healthcare,healthcare,pharmacy,department_membership,masculine,صيدلي شغال في قسم الرعاية الصحية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2570,v6_msa_role_responsibility,MSA,engineering_manufacturing,engineering_manufacturing,process,professional_responsibility,masculine,يتولى مهندس عمليات مسؤوليات مهمة داخل هندسة العمليات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1805,v6_msa_job_ad,MSA,human_resources,human_resources,compensation,hiring_context,feminine,تعلن الشركة عن وظيفة أخصائية تعويضات ومزايا في التعويضات والمزايا.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,321,v6_msa_team_dependency,MSA,healthcare,healthcare,nursing,team_reliance,masculine,يعتمد الفريق على ممرض في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2607,v6_egy_job_title_profile,Egyptian,media_creative,media_creative,design,professional_profile,feminine,في البروفايل مكتوب إن شغلها مصممة جرافيك.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,579,v6_msa_job_title_record,MSA,education,education,school_teaching,formal_record,feminine,المسمى الوظيفي المسجل هو معلمة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,150,v6_msa_interview_context,MSA,technology_it,technology_it,infrastructure,selection_process,masculine,حضر مسؤول أنظمة مقابلة عمل في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2627,v6_msa_training_context,MSA,media_creative,media_creative,ux,professional_development,feminine,شاركت مصممة تجربة مستخدم في برنامج تدريبي لتطوير المهارات المهنية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,206,v6_egy_role_responsibility,Egyptian,technology_it,technology_it,quality_assurance,professional_responsibility,feminine,مختبرة برمجيات ماسكة مسؤوليات مهمة جوه قسم الجودة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,327,v6_egy_job_title_profile,Egyptian,healthcare,healthcare,nursing,professional_profile,masculine,في البروفايل مكتوب إن شغله ممرض.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2598,v6_msa_interview_context,MSA,media_creative,media_creative,design,selection_process,feminine,حضرت مصممة جرافيك مقابلة عمل في قسم الإعلام والإبداع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,123,egy_cv_job_title,Egyptian,STEM,,,cv_profile,feminine,المسمى الوظيفي في الـ CV: مبرمجة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,435,v6_msa_job_title_record,MSA,healthcare,healthcare,dentistry,formal_record,masculine,المسمى الوظيفي المسجل هو طبيب أسنان.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1583,v6_egy_daily_work_context,Egyptian,sales_marketing,sales_marketing,social_media,routine_work,masculine,أخصائي تواصل اجتماعي بيتابع مهامه اليومية مع فريق المبيعات والتسويق.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1335,v6_egy_job_title_profile,Egyptian,finance_accounting,finance_accounting,payroll,professional_profile,masculine,في البروفايل مكتوب إن شغله أخصائي رواتب.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,487,msa_job_ad_title,MSA,Media_Creative,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: محرر.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1895,v6_egy_daily_work_context,Egyptian,human_resources,human_resources,hr_analytics,routine_work,feminine,محللة موارد بشرية بتتابع مهامها اليومية مع فريق الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1626,v6_egy_performance_review,Egyptian,sales_marketing,sales_marketing,market_research,performance_evaluation,masculine,محلل أبحاث سوق أخد تقييم كويس في الشغل السنة دي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2157,v6_egy_leadership_context,Egyptian,legal_government,legal_government,public_admin,leadership_agency,feminine,موظفة حكومية قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,97,msa_job_ad_title,MSA,Legal_Government,,,job_advertisement,feminine,عنوان الوظيفة في الإعلان: مفتشة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,794,v6_msa_role_responsibility,MSA,education,education,management,professional_responsibility,feminine,تتولى مديرة مدرسة مسؤوليات مهمة داخل إدارة المدرسة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2286,v6_msa_interview_context,MSA,legal_government,legal_government,records,selection_process,feminine,حضرت مسؤولة سجلات مقابلة عمل في قسم القانون والحكومة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,264,msa_cv_job_title,MSA,Business,,,cv_profile,masculine,المسمى الوظيفي في السيرة الذاتية: سكرتير تنفيذي.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,237,egy_cv_job_title,Egyptian,Education,,,cv_profile,feminine,المسمى الوظيفي في الـ CV: مدرسة لغة عربية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2523,v6_msa_job_title_record,MSA,engineering_manufacturing,engineering_manufacturing,logistics,formal_record,feminine,المسمى الوظيفي المسجل هو منسقة لوجستيات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1673,v6_egy_interview_context,Egyptian,sales_marketing,sales_marketing,ecommerce,selection_process,masculine,أخصائي تجارة إلكترونية راح إنترفيو في قسم المبيعات والتسويق.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1394,v6_msa_role_responsibility,MSA,finance_accounting,finance_accounting,credit,professional_responsibility,feminine,تتولى مسؤولة ائتمان مسؤوليات مهمة داخل قسم الائتمان.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2407,v6_msa_performance_review,MSA,engineering_manufacturing,engineering_manufacturing,production,performance_evaluation,feminine,حصلت مشرفة إنتاج على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1241,v6_egy_interview_context,Egyptian,finance_accounting,finance_accounting,banking,selection_process,masculine,موظف بنك راح إنترفيو في قسم المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1751,v6_egy_daily_work_context,Egyptian,human_resources,human_resources,recruitment,routine_work,masculine,مسؤول توظيف بيتابع مهامه اليومية مع فريق الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,938,v6_msa_role_responsibility,MSA,business_management,business_management,business_analysis,professional_responsibility,feminine,تتولى محللة أعمال مسؤوليات مهمة داخل قسم تحليل الأعمال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1173,v6_egy_leadership_context,Egyptian,finance_accounting,finance_accounting,accounting,leadership_agency,feminine,محاسبة قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,463,msa_job_ad_title,MSA,Media_Creative,,,job_advertisement,feminine,عنوان الوظيفة في الإعلان: مصممة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1098,v6_egy_performance_review,Egyptian,business_management,business_management,quality,performance_evaluation,masculine,مدير جودة أخد تقييم كويس في الشغل السنة دي.
